"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-206 0.222634768876021 2 8 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.532811466890227
84 0.514045721873545 2 14 "GO:0004620;GO:0016298" "lipase activity" 0.783512361192125
180 0.0047162893917847 3 58 "GO:0004672;GO:0016773" "phosphotransferase activity, alcohol group as acceptor" 0.109260704243012
171 0.197631571774061 2 13 "GO:0004674" "protein serine/threonine kinase activity" 0.503132913019002
50 0.620515269850035 3 23 "GO:0004721" "phosphoprotein phosphatase activity" 0.812264235484089
240 0.132999500942748 4 9 "GO:0004725" "protein tyrosine phosphatase activity" 0.463559805545748
139 0.297339847863037 3 13 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.605842000030317
-286 0.0386687681755306 3 12 "GO:0004843;GO:0008242;GO:0101005" "thiol-dependent ubiquitin-specific protease activity" 0.298915027719782
-110 0.233056184887476 3 27 "GO:0004857" "enzyme inhibitor activity" 0.532811466890227
-2 0.987210199429555 4 15 "GO:0004867;GO:0004866;GO:0030414;GO:0061135;GO:0061134" "endopeptidase inhibitor activity" 0.995208760544298
126 0.0772953176460245 3 46 "GO:0004888;GO:0038023;GO:0060089" "signaling receptor activity" 0.351848147034726
13 0.910950206065944 2 16 "GO:0004930" "G protein-coupled receptor activity" 0.966580753001269
-475 0.0262843737217289 2 5 "GO:0005042" "netrin receptor activity" 0.266637942459568
4 0.985302129864343 2 6 "GO:0005044;GO:0038024" "scavenger receptor activity" 0.995208760544298
111 0.140068430452672 5 41 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.463559805545748
-168 0.0428050338581039 4 34 "GO:0005096;GO:0008047" "enzyme activator activity" 0.298915027719782
3 0.973855540954465 2 29 "GO:0005102" "signaling receptor binding" 0.995208760544298
-17 0.771199966066951 1 70 "GO:0005198" "structural molecule activity" 0.885923927961208
144 0.150414149292361 2 23 "GO:0005201" "extracellular matrix structural constituent" 0.47517197162814
119 0.0776814667262997 3 52 "GO:0005216;GO:0015267;GO:0022803" "passive transmembrane transporter activity" 0.351848147034726
294 0.0652709343516586 4 9 "GO:0005229;GO:0022839;GO:0061778;GO:0005254;GO:0005253" "chloride channel activity" 0.33229109500251
-20 0.869860762904324 5 15 "GO:0005261" "cation channel activity" 0.944614422216414
-123 0.467966786024159 2 8 "GO:0005262;GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.747671071923656
-45 0.742395775106619 6 12 "GO:0005506" "iron ion binding" 0.868644573760152
121 0.534743329024555 2 6 "GO:0005507" "copper ion binding" 0.787829987197508
6 0.906186483717173 5 93 "GO:0005509" "calcium ion binding" 0.966580753001269
101 0.237656913289166 2 32 "GO:0005524;GO:0035639;GO:0043168" "anion binding" 0.532811466890227
297 0.164769117311454 2 5 "GO:0008066" "glutamate receptor activity" 0.484747165859122
450 0.0211000928333062 2 6 "GO:0008081" "phosphoric diester hydrolase activity" 0.244409408652463
98 0.538444955278872 2 9 "GO:0008134" "transcription factor binding" 0.787829987197508
-59 0.682461629967763 2 11 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity, nucleic acid binding" 0.857063782748036
-132 0.287707712820226 3 15 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.596886150477782
-66 0.144507011577267 2 119 "GO:0008233" "peptidase activity" 0.467127316493956
75 0.453357777636453 3 23 "GO:0008238" "exopeptidase activity" 0.747671071923656
-55 0.702569882947177 6 11 "GO:0008270" "zinc ion binding" 0.860746584348158
-114 0.174440998557197 2 33 "GO:0008289" "lipid binding" 0.484747165859122
96 0.336337903862318 4 23 "GO:0008509" "anion transmembrane transporter activity" 0.623346248491496
69 0.723753293685498 2 6 "GO:0008514" "organic anion transmembrane transporter activity" 0.868644573760152
-226 0.118447759953112 5 11 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.462637746021985
28 0.602780367069166 2 85 "GO:0015075;GO:0015318;GO:0022857;GO:0005215" "transporter activity" 0.812264235484089
-154 0.2859844217646 2 11 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.596886150477782
160 0.229592384604424 3 13 "GO:0015108;GO:0015103" "inorganic anion transmembrane transporter activity" 0.532811466890227
-318 0.0784697306336439 6 7 "GO:0015276;GO:0022834" "ligand-gated channel activity" 0.351848147034726
-213 0.12291514150998 1 12 "GO:0016209" "antioxidant activity" 0.462637746021985
187 0.00109627061938386 2 73 "GO:0016301;GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.0507938720314522
166 0.438022829579477 5 5 "GO:0016407" "acetyltransferase activity" 0.739314303441733
-263 0.177856873804426 2 6 "GO:0016411;GO:0008374" "O-acyltransferase activity" 0.484747165859122
-168 0.000561165283689563 2 103 "GO:0016491" "oxidoreductase activity" 0.0507938720314522
79 0.460033156891389 3 20 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.747671071923656
-457 0.00252317641193903 2 10 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.0876803803148813
-216 0.175313597627406 3 9 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.484747165859122
-476 0.0147979948810238 2 6 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.186992844405664
74 0.0669363356839588 2 155 "GO:0016740" "transferase activity" 0.33229109500251
117 0.31667132569235 3 17 "GO:0016746" "transferase activity, transferring acyl groups" 0.611351587100509
37 0.787777436143025 2 12 "GO:0016747" "transferase activity, transferring acyl groups other than amino-acyl groups" 0.890252549787646
-103 0.423132376006277 2 14 "GO:0016758;GO:0016757" "transferase activity, transferring glycosyl groups" 0.735192503310906
-282 0.0276473350040431 3 14 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.266637942459568
115 0.525288650676114 4 7 "GO:0016779" "nucleotidyltransferase activity" 0.785108843483654
60 0.0476311084422451 2 308 "GO:0016787" "hydrolase activity" 0.298915027719782
138 0.0135786083697936 2 77 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.186992844405664
-1 0.994146842240642 2 15 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.995208760544298
67 0.67361047400177 2 9 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.857063782748036
126 0.363691720243567 2 12 "GO:0016829" "lyase activity" 0.65653440407605
169 0.00368924350155438 4 70 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 0.102560969343212
-101 0.333592932672766 2 21 "GO:0019899" "enzyme binding" 0.623346248491496
60 0.596439502823987 3 18 "GO:0022836" "gated channel activity" 0.812264235484089
106 0.508367070427773 2 9 "GO:0022853;GO:0022804;GO:0015291" "active transmembrane transporter activity" 0.783512361192125
-83 0.377606158892839 3 26 "GO:0022890;GO:0008324" "inorganic cation transmembrane transporter activity" 0.672913539565444
-59 0.168752097531811 2 134 "GO:0030234;GO:0098772" "molecular function regulator" 0.484747165859122
-29 0.600231334974529 4 81 "GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.812264235484089
-34 0.625268152494946 2 49 "GO:0032559;GO:0030554;GO:0032555;GO:0017076;GO:0032553" "purine nucleotide binding" 0.812264235484089
-82 0.260827992375225 2 44 "GO:0033218" "amide binding" 0.566485795939942
119 0.138471400542334 3 36 "GO:0042578;GO:0016791" "phosphoric ester hydrolase activity" 0.463559805545748
30 0.860024380837774 2 8 "GO:0044877" "protein-containing complex binding" 0.944614422216414
21 0.564250820317132 3 187 "GO:0046872;GO:0043169;GO:0043167" "ion binding" 0.808565608495684
-157 0.15433590737779 5 19 "GO:0046873" "metal ion transmembrane transporter activity" 0.47672646945584
-15 0.869219148055135 3 29 "GO:0046914" "transition metal ion binding" 0.944614422216414
-440 0.0396568111384895 2 5 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.298915027719782
7 0.970267651184582 3 6 "GO:0048018;GO:0030546;GO:0030545" "receptor ligand activity" 0.995208760544298
-73 0.612359175013897 3 11 "GO:0052689" "carboxylic ester hydrolase activity" 0.812264235484089
-303 0.036173956339914 4 11 "GO:0060590" "ATPase regulator activity" 0.298915027719782
-32 0.581299273626594 2 69 "GO:0097367" "carbohydrate derivative binding" 0.812264235484089
18 0.603039815674816 2 232 "GO:0140096" "catalytic activity, acting on a protein" 0.812264235484089
242 0.109344514414462 2 10 "GO:0140097" "catalytic activity, acting on DNA" 0.460572348594249
40 0.684417840899511 2 24 "GO:0140098" "catalytic activity, acting on RNA" 0.857063782748036
68 0.705936047594892 2 7 "GO:0140101" "catalytic activity, acting on a tRNA" 0.860746584348158
-27 0.727909647618448 1 40 "GO:0140110" "transcription regulator activity" 0.868644573760152
