"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1 0.991910950603875 6 35 "GO:0000209;GO:0016567;GO:0032446;GO:0070647" "protein modification by small protein conjugation or removal" 0.999193103246992
84 0.185491821494716 2 62 "GO:0000226;GO:0007010" "cytoskeleton organization" 0.78965939068135
137 0.401656475683448 5 9 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.834721163518809
-120 0.342023989735213 4 15 "GO:0000245" "spliceosomal complex assembly" 0.834721163518809
158 0.470644856380182 2 5 "GO:0000255" "allantoin metabolic process" 0.846809294021136
-500 0.000722042295774937 2 11 "GO:0000272;GO:0005976;GO:0016052" "polysaccharide metabolic process" 0.0834084593730919
-31 0.715354183713371 3 33 "GO:0000278;GO:0007049" "cell cycle" 0.911234554109448
1 0.995337108664797 4 30 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0.999193103246992
-175 0.345864093262587 3 7 "GO:0000302;GO:0006979;GO:1901700" "response to oxidative stress" 0.834721163518809
-275 0.208835621641918 2 5 "GO:0000338;GO:0070646" "protein deneddylation" 0.826818583643512
-31 0.877924415521096 3 6 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.983762076001419
-70 0.5368035727343 7 19 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA splicing, via spliceosome" 0.86440243106549
31 0.779716164856538 4 20 "GO:0000387" "spliceosomal snRNP assembly" 0.911234554109448
-60 0.34595158722929 5 61 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing, via transesterification reactions" 0.834721163518809
-101 0.271883398057951 5 29 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 0.834721163518809
270 0.14479941954634 4 7 "GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008;GO:0022411" "cellular component disassembly" 0.736652542851478
412 0.0597181615521396 3 5 "GO:0000423;GO:0061912;GO:0016236" "mitophagy" 0.526605606414322
-104 0.320768084198121 2 22 "GO:0000447;GO:0000479;GO:0000478;GO:0000469;GO:0090502;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.834721163518809
116 0.374874925695835 3 14 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.834721163518809
116 0.411006944030954 2 12 "GO:0000463;GO:0000470" "maturation of LSU-rRNA" 0.834721163518809
-219 0.157307126147814 5 10 "GO:0000723;GO:0032200" "telomere maintenance" 0.736652542851478
142 0.27884110570108 6 14 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 0.834721163518809
47 0.585668831920436 3 33 "GO:0000902" "cell morphogenesis" 0.884513303919417
117 0.501100123678922 2 8 "GO:0000904" "cell morphogenesis involved in differentiation" 0.863123231732755
-146 0.117714088889658 3 28 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "cellular macromolecule catabolic process" 0.736652542851478
33 0.617079815616294 2 55 "GO:0001501;GO:0048731" "system development" 0.889536082794618
-53 0.65809748456732 2 17 "GO:0001503" "ossification" 0.89074907309536
437 0.0456764653534132 4 5 "GO:0001508;GO:0042391" "action potential" 0.445011421235525
-85 0.625180480552494 3 8 "GO:0001510;GO:0043414;GO:0032259" "RNA methylation" 0.889536082794618
23 0.918225998586954 4 5 "GO:0001519;GO:0031179" "peptide modification" 0.989643576254828
-36 0.502747037040213 3 85 "GO:0001525;GO:0048646" "anatomical structure formation involved in morphogenesis" 0.863123231732755
158 0.469517956212278 3 5 "GO:0001541" "ovarian follicle development" 0.846809294021136
340 0.00953152927499424 3 14 "GO:0001558;GO:0040008" "regulation of growth" 0.234364593501462
88 0.660026781953911 2 6 "GO:0001568" "blood vessel development" 0.89074907309536
566 0.00462289269043552 2 6 "GO:0001570" "vasculogenesis" 0.149473530324082
-156 0.146969861576685 6 21 "GO:0001580;GO:0050912;GO:0050907;GO:0009593;GO:0050906;GO:0051606" "detection of chemical stimulus involved in sensory perception of taste" 0.736652542851478
63 0.588155753637138 4 18 "GO:0001649" "osteoblast differentiation" 0.884513303919417
18 0.893598482608954 3 14 "GO:0001654;GO:0007423" "sensory organ development" 0.983762076001419
86 0.695483838474714 5 5 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.893535527576785
122 0.540885864367007 3 6 "GO:0001662;GO:0002209;GO:0042596;GO:0033555" "behavioral defense response" 0.86440243106549
24 0.834299851055826 2 19 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to hypoxia" 0.963417685147799
-69 0.754592778499519 6 5 "GO:0001676" "long-chain fatty acid metabolic process" 0.911234554109448
-117 0.166637014209816 4 34 "GO:0001701;GO:0043009;GO:0009792;GO:0009790;GO:0007275" "multicellular organism development" 0.751804203644286
-136 0.533660234602972 2 5 "GO:0001704" "formation of primary germ layer" 0.86440243106549
-26 0.860425175382373 2 11 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.983762076001419
149 0.313184262189782 4 11 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.834721163518809
-88 0.551854124419011 2 11 "GO:0001755;GO:0001667" "ameboidal-type cell migration" 0.86440243106549
-33 0.764920620530021 3 20 "GO:0001764" "neuron migration" 0.911234554109448
96 0.331236088043163 2 25 "GO:0001822" "kidney development" 0.834721163518809
-92 0.618711213431521 3 7 "GO:0001835;GO:0035188;GO:0071684" "blastocyst hatching" 0.889536082794618
15 0.917158347047335 2 11 "GO:0001889;GO:0048732" "liver development" 0.989643576254828
-97 0.657940553422138 4 5 "GO:0001928;GO:0043254;GO:0106020;GO:0044087;GO:0060341" "regulation of cellular component biogenesis" 0.89074907309536
-31 0.732377103686864 5 29 "GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246" "regulation of cellular protein metabolic process" 0.911234554109448
152 0.265494344791106 3 13 "GO:0001936;GO:0050678;GO:0042127" "regulation of cell population proliferation" 0.834721163518809
96 0.578721282023278 6 8 "GO:0001937;GO:0050680;GO:0008285" "negative regulation of epithelial cell proliferation" 0.884513303919417
-271 0.143522002350975 2 7 "GO:0001945" "lymph vessel development" 0.736652542851478
-25 0.884369666720145 4 8 "GO:0001947;GO:0003143;GO:0060562" "embryonic heart tube morphogenesis" 0.983762076001419
-74 0.689725614851503 6 7 "GO:0001952;GO:0010810;GO:0030155" "regulation of cell-matrix adhesion" 0.893366809372039
-142 0.297816656779666 4 13 "GO:0001960;GO:0001959;GO:0009968;GO:0060761;GO:0009966;GO:0060759;GO:0010648;GO:0023057;GO:0048585;GO:0010646;GO:0023051" "regulation of signaling" 0.834721163518809
-140 0.521677298235316 4 5 "GO:0002062" "chondrocyte differentiation" 0.86440243106549
258 0.0421545043372003 3 15 "GO:0002064;GO:0048468" "cell development" 0.445011421235525
148 0.423258725410485 4 7 "GO:0002090;GO:0048259;GO:0030100;GO:0060627;GO:0051049" "regulation of receptor internalization" 0.834721163518809
-5 0.945038071645363 4 44 "GO:0002181;GO:0006412;GO:0043043;GO:0043604;GO:1901566" "organonitrogen compound biosynthetic process" 0.999193103246992
264 0.187238824594547 3 6 "GO:0002224;GO:0002221" "toll-like receptor signaling pathway" 0.78965939068135
620 0.00190765166532329 4 6 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.0925211057681796
65 0.746931934398767 2 6 "GO:0002250" "adaptive immune response" 0.911234554109448
104 0.63489941119751 2 5 "GO:0002252" "immune effector process" 0.889536082794618
-56 0.404387796042328 1 54 "GO:0002376" "immune system process" 0.834721163518809
-288 0.0281070437647524 3 14 "GO:0002682" "regulation of immune system process" 0.445011421235525
-346 0.0458774661067552 2 8 "GO:0002684" "positive regulation of immune system process" 0.445011421235525
-62 0.738881010844995 2 7 "GO:0002697" "regulation of immune effector process" 0.911234554109448
-141 0.480149599702706 2 6 "GO:0002831" "regulation of response to biotic stimulus" 0.846809294021136
117 0.429160410319208 2 11 "GO:0003006" "developmental process involved in reproduction" 0.834721163518809
-93 0.477389568329 2 14 "GO:0003008" "system process" 0.846809294021136
-71 0.721086542098651 5 6 "GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085" "anion transmembrane transport" 0.911234554109448
90 0.41394675024046 4 20 "GO:0003341;GO:0007018" "microtubule-based movement" 0.834721163518809
161 0.419949169473933 4 6 "GO:0003351;GO:0006858;GO:0099111" "microtubule-based transport" 0.834721163518809
264 0.187238824594547 6 6 "GO:0003352;GO:0060632;GO:0032886;GO:0051270" "regulation of cilium movement" 0.78965939068135
-401 0.00157486727256645 2 15 "GO:0005975" "carbohydrate metabolic process" 0.0925211057681796
114 0.159481478349289 2 37 "GO:0006259" "DNA metabolic process" 0.736652542851478
232 0.0234353252989079 5 23 "GO:0006281" "DNA repair" 0.413313918908012
130 0.552504646660416 2 5 "GO:0006325" "chromatin organization" 0.86440243106549
56 0.451622141140956 3 45 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA processing" 0.846809294021136
-11 0.82186488179989 2 106 "GO:0006396" "RNA processing" 0.954741239935202
-60 0.255615192519153 4 91 "GO:0006464;GO:0036211;GO:0043412" "macromolecule modification" 0.834721163518809
-149 0.109397009415962 2 28 "GO:0006508" "proteolysis" 0.731828269886091
-67 0.312582701413813 2 56 "GO:0006518;GO:0043603" "cellular amide metabolic process" 0.834721163518809
-138 0.261178115681478 3 16 "GO:0006631;GO:0032787;GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.834721163518809
-666 0.000859881024464865 2 6 "GO:0006790" "sulfur compound metabolic process" 0.0834084593730919
-71 0.320532347623744 2 48 "GO:0006810" "transport" 0.834721163518809
-83 0.679540529990275 3 6 "GO:0006836;GO:0001505" "neurotransmitter transport" 0.89074907309536
3 0.962165536391009 2 51 "GO:0006928" "movement of cell or subcellular component" 0.999193103246992
109 0.0430635238431884 2 86 "GO:0006950" "response to stress" 0.445011421235525
120 0.361428599186291 2 14 "GO:0006952" "defense response" 0.834721163518809
79 0.626703544457179 2 9 "GO:0006955" "immune response" 0.889536082794618
183 0.0122533589053468 2 46 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stimulus" 0.264127958626364
25 0.562463389900845 2 142 "GO:0006996" "organelle organization" 0.872943181126111
171 0.151744968924168 3 17 "GO:0007005" "mitochondrion organization" 0.736652542851478
79 0.146377819709306 2 86 "GO:0007017" "microtubule-based process" 0.736652542851478
-130 0.143689975260786 2 31 "GO:0007033" "vacuole organization" 0.736652542851478
132 0.0492635624134499 3 55 "GO:0007165" "signal transduction" 0.455101481343299
26 0.904415347239382 2 5 "GO:0007389" "pattern specification process" 0.985711108788989
-8 0.961808124188945 1 9 "GO:0007610" "behavior" 0.999193103246992
121 0.372181526045386 4 13 "GO:0008016;GO:1903522;GO:0002027" "regulation of heart contraction" 0.834721163518809
-56 0.778837440353393 4 6 "GO:0008033;GO:0006399" "tRNA processing" 0.911234554109448
-107 0.259784592794026 2 27 "GO:0008104;GO:0033036;GO:0046907;GO:0006886;GO:0015031;GO:0015833;GO:0045184;GO:0042886" "protein localization" 0.834721163518809
199 0.362681661363845 3 5 "GO:0008217" "regulation of blood pressure" 0.834721163518809
-167 0.0186458643972333 3 49 "GO:0009057;GO:1901575;GO:0009056" "catabolic process" 0.361729769306326
-104 0.413661090359692 2 15 "GO:0009451" "RNA modification" 0.834721163518809
-206 0.207650615371353 2 9 "GO:0009605" "response to external stimulus" 0.826818583643512
22 0.897556120887893 2 8 "GO:0009607" "response to biotic stimulus" 0.983762076001419
58 0.311774446436964 2 76 "GO:0009653" "anatomical structure morphogenesis" 0.834721163518809
61 0.724177243510683 2 8 "GO:0010604;GO:0031325;GO:0009893" "positive regulation of macromolecule metabolic process" 0.911234554109448
-16 0.671918456655217 5 198 "GO:0016070;GO:0090304;GO:0006139;GO:0006725" "nucleobase-containing compound metabolic process" 0.89074907309536
-30 0.608762005698344 2 71 "GO:0016071" "mRNA metabolic process" 0.889536082794618
-53 0.550032074409717 2 31 "GO:0016477;GO:0048870;GO:0040011" "cell migration" 0.86440243106549
-67 0.0986310435557634 2 158 "GO:0019538;GO:1901564" "organonitrogen compound metabolic process" 0.731828269886091
49 0.632464251207443 1 23 "GO:0022414" "reproductive process" 0.889536082794618
125 0.532607965420359 2 6 "GO:0022602;GO:0048511" "ovulation cycle process" 0.86440243106549
-38 0.381601415698436 4 141 "GO:0022607" "cellular component assembly" 0.834721163518809
-23 0.650517336910942 5 103 "GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0043933" "protein-containing complex assembly" 0.89074907309536
166 0.0313812155023228 3 41 "GO:0030154" "cell differentiation" 0.445011421235525
-137 0.401272608245698 3 9 "GO:0031347;GO:0032101;GO:0080134" "regulation of defense response" 0.834721163518809
-75 0.140015123545732 1 99 "GO:0032501" "multicellular organismal process" 0.736652542851478
-89 0.629131990379532 2 7 "GO:0032774" "RNA biosynthetic process" 0.889536082794618
119 0.302595804999999 2 18 "GO:0032879" "regulation of localization" 0.834721163518809
-183 0.402115470605172 4 5 "GO:0034471;GO:0000966" "ncRNA 5'-end processing" 0.834721163518809
-23 0.756257526841641 2 46 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 0.911234554109448
-129 0.405469030743312 4 10 "GO:0034654;GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 0.834721163518809
33 0.75364996881555 3 22 "GO:0035239;GO:0002009;GO:0048729" "tissue morphogenesis" 0.911234554109448
-123 0.425921627743165 2 10 "GO:0042221" "response to chemical" 0.834721163518809
-130 0.236452091197258 3 20 "GO:0042592" "homeostatic process" 0.834721163518809
82 0.490818540745424 2 17 "GO:0044057;GO:0051239" "regulation of multicellular organismal process" 0.857826999140651
-94 0.246054255788286 2 37 "GO:0044248" "cellular catabolic process" 0.834721163518809
-41 0.522920788828725 2 60 "GO:0044249;GO:0044271;GO:1901576;GO:0009058" "biosynthetic process" 0.86440243106549
-260 0.00966451931964792 2 24 "GO:0044255;GO:0006629" "lipid metabolic process" 0.234364593501462
-27 0.466150793835033 2 189 "GO:0044260" "cellular macromolecule metabolic process" 0.846809294021136
-236 0.280207366359994 3 5 "GO:0044262" "cellular carbohydrate metabolic process" 0.834721163518809
-36 0.449254707957322 2 111 "GO:0044267" "cellular protein metabolic process" 0.846809294021136
-180 0.0724764620035718 2 24 "GO:0044281" "small molecule metabolic process" 0.611323201247519
121 0.579799869480683 2 5 "GO:0044283" "small molecule biosynthetic process" 0.884513303919417
103 0.106002011311574 4 61 "GO:0044772;GO:0044770" "mitotic cell cycle phase transition" 0.731828269886091
-148 0.338476065404423 2 10 "GO:0045321;GO:0001775" "cell activation" 0.834721163518809
-32 0.871328268086602 2 6 "GO:0046649" "lymphocyte activation" 0.983762076001419
1 0.997805778988026 5 5 "GO:0048285" "organelle fission" 0.999193103246992
60 0.377111569835124 2 53 "GO:0048513" "animal organ development" 0.834721163518809
-82 0.416606792517363 2 24 "GO:0048518" "positive regulation of biological process" 0.834721163518809
52 0.672769415040714 3 16 "GO:0048522" "positive regulation of cellular process" 0.89074907309536
-129 0.218179678491027 3 22 "GO:0048583" "regulation of response to stimulus" 0.82993838484822
-6 0.968392631076446 2 11 "GO:0048598" "embryonic morphogenesis" 0.999193103246992
206 0.265628690892057 2 7 "GO:0048608" "reproductive structure development" 0.834721163518809
-74 0.634888407561461 3 10 "GO:0048754;GO:0061138;GO:0001763" "morphogenesis of a branching structure" 0.889536082794618
30 0.430268640989077 2 187 "GO:0048856" "anatomical structure development" 0.834721163518809
188 0.00334247564112661 2 60 "GO:0048869" "cellular developmental process" 0.129688054875712
-278 0.133611824158124 2 7 "GO:0050776" "regulation of immune response" 0.736652542851478
-33 0.868692286286749 2 6 "GO:0050778;GO:0048584" "positive regulation of response to stimulus" 0.983762076001419
-248 0.215555352725016 2 6 "GO:0050877" "nervous system process" 0.82993838484822
30 0.515335374756125 1 121 "GO:0050896" "response to stimulus" 0.86440243106549
193 0.0419696510876107 3 27 "GO:0051128" "regulation of cellular component organization" 0.445011421235525
27 0.637348018084804 1 74 "GO:0051179;GO:0051234" "localization" 0.889536082794618
0 0.999193103246992 3 26 "GO:0051276" "chromosome organization" 0.999193103246992
30 0.678113910865418 2 46 "GO:0051641;GO:0051649;GO:0051656;GO:0051640" "cellular localization" 0.89074907309536
-199 0.31940298010337 2 6 "GO:0051707;GO:0043207;GO:0044419" "biological process involved in interspecies interaction between organisms" 0.834721163518809
53 0.474045239302376 2 45 "GO:0051726" "regulation of cell cycle" 0.846809294021136
-137 0.296519285532064 4 14 "GO:0060249" "anatomical structure homeostasis" 0.834721163518809
-58 0.7717840648405 2 6 "GO:0061024" "membrane organization" 0.911234554109448
4 0.956298921939297 2 50 "GO:0065008" "regulation of biological quality" 0.999193103246992
-93 0.278307439006077 3 33 "GO:0071702;GO:0071705;GO:0006820;GO:0006811" "ion transport" 0.834721163518809
-155 0.478005980091781 4 5 "GO:0097659" "nucleic acid-templated transcription" 0.846809294021136
-221 0.269374750811564 3 6 "GO:1901565" "organonitrogen compound catabolic process" 0.834721163518809
-29 0.893532379206287 2 5 "GO:1903046" "meiotic cell cycle process" 0.983762076001419
91 0.0351921857076456 2 139 "GO:1903047;GO:0022402" "cell cycle process" 0.445011421235525
