"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
78 0.534147858894989 7 21 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 0.885734314252299
75 0.822750962162894 2 3 "GO:0001172" "transcription, RNA-templated" 0.968485469704283
-38 0.626007370860621 4 55 "GO:0001501;GO:0048731" "system development" 0.918710719883567
185 0.187409506369369 2 17 "GO:0001503" "ossification" 0.681288676095706
149 0.604939962879205 3 4 "GO:0001504;GO:0098657" "import into cell" 0.918710719883567
59 0.819570389225181 2 5 "GO:0001505" "regulation of neurotransmitter levels" 0.968485469704283
-234 0.364438077662411 3 5 "GO:0001508;GO:0042391" "action potential" 0.782023374983924
-241 0.236862356384626 3 8 "GO:0001510;GO:0043414;GO:0032259" "macromolecule methylation" 0.724658100226232
25 0.923097456718269 6 5 "GO:0001519;GO:0031179" "peptide amidation" 0.988760510944402
-84 0.800936923926952 2 3 "GO:0001522" "pseudouridine synthesis" 0.965799861034265
632 0.057360528215274 4 3 "GO:0001523;GO:0016101;GO:0006721;GO:0006720" "diterpenoid metabolic process" 0.461788539038179
80 0.253170365757338 2 70 "GO:0001525" "angiogenesis" 0.752208105952091
434 0.0922060473077813 2 5 "GO:0001541" "ovarian follicle development" 0.554235540875591
-215 0.517689270067182 3 3 "GO:0001553" "luteinization" 0.878835606266771
146 0.343973341329855 3 14 "GO:0001558;GO:0040008" "regulation of growth" 0.782023374983924
101 0.668964116420073 2 6 "GO:0001568" "blood vessel development" 0.918710719883567
-485 0.0923125317134493 4 4 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.554235540875591
-70 0.767180617766825 2 6 "GO:0001570" "vasculogenesis" 0.960239682451201
-58 0.861247296152632 5 3 "GO:0001578" "microtubule bundle formation" 0.986013790665415
133 0.343477697115487 2 17 "GO:0001580" "detection of chemical stimulus involved in sensory perception of bitter taste" 0.782023374983924
125 0.665084315122369 2 4 "GO:0001581" "detection of chemical stimulus involved in sensory perception of sour taste" 0.918710719883567
366 0.00724446186783887 2 18 "GO:0001649" "osteoblast differentiation" 0.394487375768616
-266 0.0843497188004539 5 14 "GO:0001654;GO:0007423" "eye development" 0.543001314777922
-10 0.969571267320457 4 5 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.988983933492715
-540 0.104524073476007 4 3 "GO:0001659" "temperature homeostasis" 0.556861012139417
-158 0.501520662733082 4 6 "GO:0001662;GO:0002209;GO:0042596;GO:0033555" "behavioral fear response" 0.87848890443973
-188 0.155977613588507 3 19 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to hypoxia" 0.660234008203406
382 0.250485125561824 4 3 "GO:0001675;GO:0010927;GO:0033363;GO:0016050" "secretory granule organization" 0.751455376685472
111 0.666262275418404 6 5 "GO:0001676" "long-chain fatty acid metabolic process" 0.918710719883567
-148 0.657043874349962 3 3 "GO:0001682;GO:0099116" "tRNA 5'-leader removal" 0.918710719883567
-135 0.175231095652229 6 34 "GO:0001701;GO:0043009;GO:0009792;GO:0009790;GO:0007275" "multicellular organism development" 0.681288676095706
-670 0.043897438431162 4 3 "GO:0001702;GO:0007369" "gastrulation" 0.461788539038179
-396 0.124357173016685 3 5 "GO:0001704" "formation of primary germ layer" 0.619780104228317
-384 0.182932861318291 4 4 "GO:0001707" "mesoderm formation" 0.681288676095706
-124 0.666981939756751 5 4 "GO:0001731" "formation of translation preinitiation complex" 0.918710719883567
432 0.0129831278134767 5 11 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.394487375768616
10 0.955984331835684 4 11 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.988983933492715
-107 0.538893369189101 2 11 "GO:0001755;GO:0001667" "ameboidal-type cell migration" 0.885734314252299
-15 0.905295139572799 2 20 "GO:0001764" "neuron migration" 0.988760510944402
178 0.591672365765751 2 3 "GO:0001765;GO:0071709" "membrane raft assembly" 0.918710719883567
47 0.796234890128857 2 10 "GO:0001775" "cell activation" 0.964849337450262
-73 0.827443896446378 4 3 "GO:0001779;GO:0030098;GO:0030101;GO:1903131;GO:0002521" "leukocyte differentiation" 0.968485469704283
-149 0.199196290655333 4 25 "GO:0001822" "kidney development" 0.700685254036507
145 0.662864265231859 3 3 "GO:0001824" "blastocyst development" 0.918710719883567
-199 0.360881648018686 2 7 "GO:0001835;GO:0035188;GO:0071684" "blastocyst hatching" 0.782023374983924
23 0.894617038011057 4 11 "GO:0001889;GO:0048732" "liver development" 0.988760510944402
-187 0.516529853558774 4 4 "GO:0001894" "tissue homeostasis" 0.878835606266771
-62 0.851785395339352 2 3 "GO:0001895" "retina homeostasis" 0.983506573927677
-84 0.744871681148166 4 5 "GO:0001928;GO:0043254;GO:0106020;GO:0044087;GO:0060341" "regulation of cellular component biogenesis" 0.951096485432989
-7 0.950469577153358 6 29 "GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246" "regulation of phosphate metabolic process" 0.988983933492715
350 0.292000884688348 8 3 "GO:0001934;GO:0031401;GO:0042327;GO:0032270;GO:0045937;GO:0051247;GO:0010562;GO:0051173" "positive regulation of protein phosphorylation" 0.778363266139151
-77 0.632672570920202 4 13 "GO:0001936;GO:0050678;GO:0042127" "regulation of cell population proliferation" 0.918710719883567
60 0.766799916480999 4 8 "GO:0001937;GO:0050680;GO:0008285" "negative regulation of endothelial cell proliferation" 0.960239682451201
-434 0.131892468541819 4 4 "GO:0001938;GO:0050679;GO:0008284" "positive regulation of cell population proliferation" 0.63679332467847
104 0.633184292312427 3 7 "GO:0001945" "lymph vessel development" 0.918710719883567
-296 0.145982745165407 4 8 "GO:0001947;GO:0003143;GO:0060562" "embryonic heart tube morphogenesis" 0.659301715034073
-337 0.121558748198996 5 7 "GO:0001952;GO:0010810;GO:0030155" "regulation of cell-substrate adhesion" 0.619780104228317
259 0.436864343464999 4 3 "GO:0001953;GO:0010812;GO:0007162" "negative regulation of cell-matrix adhesion" 0.82816614804101
-783 0.00651727861361698 4 4 "GO:0001954;GO:0010811;GO:0045785" "positive regulation of cell-matrix adhesion" 0.394487375768616
494 0.13762813129924 3 3 "GO:0001958;GO:0036075" "replacement ossification" 0.652413594535649
94 0.625207044459842 5 9 "GO:0001960;GO:0001959;GO:0060761;GO:0060759" "negative regulation of response to cytokine stimulus" 0.918710719883567
-228 0.493291408992757 5 3 "GO:0001998;GO:0003084;GO:0042310;GO:0045777;GO:0097746;GO:0003018;GO:0035296;GO:0003013;GO:0035150;GO:0090066" "blood vessel diameter maintenance" 0.87848890443973
-223 0.0709096537951631 3 22 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.48691295606012
-502 0.131095783236008 2 3 "GO:0002026" "regulation of the force of heart contraction" 0.63679332467847
96 0.599974109413628 5 10 "GO:0002027" "regulation of heart rate" 0.918710719883567
4 0.990382332801862 2 3 "GO:0002040" "sprouting angiogenesis" 0.993597859856414
-39 0.879340304645581 2 5 "GO:0002062" "chondrocyte differentiation" 0.988058742310853
146 0.32728497169487 3 15 "GO:0002064;GO:0048468" "cell development" 0.782023374983924
-438 0.187190551526123 6 3 "GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157" "macromolecule depalmitoylation" 0.681288676095706
-37 0.899250518734454 3 4 "GO:0002088" "lens development in camera-type eye" 0.988760510944402
206 0.34552297295841 4 7 "GO:0002090;GO:0048259;GO:0030100;GO:0060627;GO:0051049" "regulation of transport" 0.782023374983924
440 0.185850689779737 5 3 "GO:0002091;GO:0048261;GO:0045806;GO:0051051;GO:0051129" "negative regulation of receptor internalization" 0.681288676095706
29 0.919944680332486 5 4 "GO:0002092;GO:0048260;GO:0045807;GO:0051050;GO:0051130" "positive regulation of cellular component organization" 0.988760510944402
-64 0.848636093235091 3 3 "GO:0002164" "larval development" 0.983506573927677
272 0.413539950152443 3 3 "GO:0002175;GO:0034613;GO:0099612;GO:0070727" "cellular protein localization" 0.798649028731905
272 0.00556847223414691 5 35 "GO:0002181;GO:0006412;GO:0043043" "translation" 0.394487375768616
141 0.550199745274786 4 6 "GO:0002224;GO:0002221" "pattern recognition receptor signaling pathway" 0.893075055367298
214 0.518990446137339 3 3 "GO:0002227;GO:0002385;GO:0045087;GO:0002251;GO:0098542" "innate immune response in mucosa" 0.878835606266771
536 0.0627673742381991 6 4 "GO:0002230;GO:0050691;GO:0050688" "regulation of defense response to virus by host" 0.461788539038179
176 0.45350736699148 3 6 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.830778288737227
524 0.0259669542482229 3 6 "GO:0002250" "adaptive immune response" 0.445766047927826
344 0.181585609325652 2 5 "GO:0002252" "immune effector process" 0.681288676095706
-236 0.478205511524266 3 3 "GO:0002253" "activation of immune response" 0.859101761982548
185 0.520475456138573 2 4 "GO:0002263" "cell activation involved in immune response" 0.878835606266771
544 0.101553394960336 2 3 "GO:0002285;GO:0002366" "lymphocyte activation involved in immune response" 0.556861012139417
-615 0.0642663753161297 2 3 "GO:0002357;GO:0002347" "defense response to tumor cell" 0.461821162155444
-44 0.578947341524301 1 54 "GO:0002376" "immune system process" 0.917408864261585
-83 0.592922297356273 2 14 "GO:0002682" "regulation of immune system process" 0.918710719883567
-317 0.119681805125727 4 8 "GO:0002684" "positive regulation of immune system process" 0.619780104228317
225 0.302606735216786 3 7 "GO:0002697" "regulation of immune effector process" 0.778363266139151
-191 0.565571373035339 2 3 "GO:0002699" "positive regulation of immune effector process" 0.900832753958349
171 0.607032003614906 2 3 "GO:0002755" "MyD88-dependent toll-like receptor signaling pathway" 0.918710719883567
112 0.736482930906859 4 3 "GO:0002819" "regulation of adaptive immune response" 0.951096485432989
339 0.150123567741736 2 6 "GO:0002831" "regulation of response to biotic stimulus" 0.660234008203406
-137 0.680446770026695 5 3 "GO:0002864;GO:0002673;GO:0002861;GO:0050727" "regulation of inflammatory response to antigenic stimulus" 0.924498850985936
-676 0.0419359984025207 4 3 "GO:0002933" "lipid hydroxylation" 0.461788539038179
327 0.0598584935716067 2 11 "GO:0003006" "developmental process involved in reproduction" 0.461788539038179
-288 0.0618632981399755 2 14 "GO:0003008" "system process" 0.461788539038179
-278 0.403289175997162 2 3 "GO:0003179" "heart valve morphogenesis" 0.798649028731905
242 0.40034288910836 3 4 "GO:0003323;GO:0002068;GO:0002066" "type B pancreatic cell development" 0.798649028731905
-383 0.103637806056801 7 6 "GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085" "organic acid transport" 0.556861012139417
122 0.347277481106062 2 20 "GO:0003341;GO:0007018" "microtubule-based movement" 0.782023374983924
483 0.0610619034604804 5 5 "GO:0003351;GO:0006858" "epithelial cilium movement involved in extracellular fluid movement" 0.461788539038179
391 0.0967381209729942 4 6 "GO:0003352;GO:0060632;GO:0032886;GO:0051270" "regulation of cilium movement" 0.554235540875591
-92 0.538512125521254 2 15 "GO:0005975" "carbohydrate metabolic process" 0.885734314252299
-162 0.351074672391689 4 11 "GO:0005976" "polysaccharide metabolic process" 0.782023374983924
88 0.355283299653201 2 37 "GO:0006259" "DNA metabolic process" 0.782023374983924
124 0.303488768562855 5 23 "GO:0006281" "DNA repair" 0.778363266139151
-211 0.41280268573836 2 5 "GO:0006325" "chromatin organization" 0.798649028731905
185 0.0521059184466231 2 37 "GO:0006364;GO:0016072" "rRNA processing" 0.461788539038179
-266 0.355202996273533 5 4 "GO:0006376" "mRNA splice site selection" 0.782023374983924
48 0.404394232114875 6 106 "GO:0006396" "RNA processing" 0.798649028731905
-360 0.278864586880071 2 3 "GO:0006400" "tRNA modification" 0.778363266139151
-155 0.0214753579910947 4 76 "GO:0006464;GO:0036211" "protein modification process" 0.394487375768616
-549 0.098650338990801 2 3 "GO:0006486;GO:0043413;GO:0070085" "protein glycosylation" 0.554235540875591
-219 0.0455630076331023 4 28 "GO:0006508" "proteolysis" 0.461788539038179
-290 0.383249787034916 6 3 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "ubiquitin-dependent protein catabolic process" 0.789583464502625
217 0.0123420856246596 3 45 "GO:0006518" "peptide metabolic process" 0.394487375768616
-205 0.217545975938394 5 12 "GO:0006631;GO:0032787" "fatty acid metabolic process" 0.70167245488032
-45 0.875880419503326 3 4 "GO:0006749;GO:0006575" "cellular modified amino acid metabolic process" 0.988058742310853
-115 0.624046133784865 2 6 "GO:0006790" "sulfur compound metabolic process" 0.918710719883567
89 0.790086704057829 2 3 "GO:0006793" "phosphorus metabolic process" 0.961168470684524
5 0.953916228967062 2 48 "GO:0006810" "transport" 0.988983933492715
-11 0.912999341537018 4 33 "GO:0006811" "ion transport" 0.988760510944402
234 0.364438077662411 4 5 "GO:0006836" "neurotransmitter transport" 0.782023374983924
19 0.818395657119441 2 51 "GO:0006928" "movement of cell or subcellular component" 0.968485469704283
-92 0.147222713065861 2 86 "GO:0006950" "response to stress" 0.659301715034073
-60 0.696840765767146 3 14 "GO:0006952" "defense response" 0.928119813026069
421 0.0283318759765653 2 9 "GO:0006955" "immune response" 0.460765772460983
-43 0.618243383166165 3 46 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stimulus" 0.918710719883567
20 0.685772399007896 2 142 "GO:0006996" "organelle organization" 0.924498850985936
-130 0.354592094066344 3 17 "GO:0007005" "mitochondrion organization" 0.782023374983924
-3 0.963541102851476 2 86 "GO:0007017" "microtubule-based process" 0.988983933492715
138 0.184250055608396 3 31 "GO:0007033" "vacuole organization" 0.681288676095706
-8 0.922730075259872 3 55 "GO:0007165" "signal transduction" 0.988760510944402
-173 0.503175688092039 2 5 "GO:0007389" "pattern specification process" 0.87848890443973
-235 0.220799617858637 1 9 "GO:0007610" "behavior" 0.70167245488032
-43 0.789808420211642 5 13 "GO:0008016;GO:1903522" "regulation of heart contraction" 0.961168470684524
-254 0.279771899077922 3 6 "GO:0008033;GO:0006399" "tRNA processing" 0.778363266139151
63 0.593372187032078 2 24 "GO:0008104;GO:0033036;GO:0015031;GO:0015833;GO:0045184;GO:0042886" "protein localization" 0.918710719883567
-15 0.952820495598845 2 5 "GO:0008217" "regulation of blood pressure" 0.988983933492715
-229 0.426171126587455 4 4 "GO:0008610" "lipid biosynthetic process" 0.817930919972196
-69 0.408884322446084 2 49 "GO:0009056" "catabolic process" 0.798649028731905
-79 0.379159777346232 3 42 "GO:0009057;GO:1901575" "organic substance catabolic process" 0.789583464502625
-124 0.406284562368381 5 15 "GO:0009451" "RNA modification" 0.798649028731905
-359 0.061523449373857 2 9 "GO:0009605" "response to external stimulus" 0.461788539038179
-261 0.20004890869762 2 8 "GO:0009607" "response to biotic stimulus" 0.700685254036507
-78 0.248633433924156 2 76 "GO:0009653" "anatomical structure morphogenesis" 0.751455376685472
-5 0.987850452196528 2 4 "GO:0009791" "post-embryonic development" 0.993597859856414
99 0.553682628094657 3 12 "GO:0009966;GO:0010646;GO:0023051" "regulation of signaling" 0.893075055367298
-5 0.979031929814757 5 11 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of response to stimulus" 0.991871692828721
32 0.877383575351572 2 8 "GO:0010604;GO:0031325;GO:0009893" "positive regulation of macromolecule metabolic process" 0.988058742310853
75 0.0509612411261325 3 254 "GO:0016043;GO:0071840" "cellular component organization" 0.461788539038179
36 0.450316838513922 2 159 "GO:0016070" "RNA metabolic process" 0.830778288737227
-1 0.983572193953558 3 71 "GO:0016071" "mRNA metabolic process" 0.993215058600161
-48 0.6427267084946 3 31 "GO:0016477;GO:0048870;GO:0040011" "cell migration" 0.918710719883567
-53 0.304312484052932 2 134 "GO:0019538" "protein metabolic process" 0.778363266139151
-336 0.0199137387054403 3 16 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.394487375768616
411 0.153436860981692 2 4 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 0.660234008203406
202 0.0947757717865009 1 23 "GO:0022414" "reproductive process" 0.554235540875591
-123 0.602087467560249 2 6 "GO:0022602;GO:0048511" "ovulation cycle process" 0.918710719883567
132 0.00872087917189554 2 141 "GO:0022607" "cellular component assembly" 0.394487375768616
140 0.0164027000159544 2 103 "GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0043933" "protein-containing complex assembly" 0.394487375768616
173 0.056335804830859 2 41 "GO:0030154" "cell differentiation" 0.461788539038179
-589 0.0408243509529541 2 4 "GO:0030258" "lipid modification" 0.461788539038179
180 0.348516278328174 3 9 "GO:0031347;GO:0032101;GO:0080134" "regulation of response to external stimulus" 0.782023374983924
57 0.843075381115403 5 4 "GO:0031349;GO:0032103" "positive regulation of defense response" 0.983057708545885
-195 0.0800453879177111 5 27 "GO:0031570;GO:0000075;GO:0045786" "negative regulation of cell cycle" 0.526255848224952
302 0.293788348020881 3 4 "GO:0031579" "membrane raft organization" 0.778363266139151
-677 0.0418348528890489 4 3 "GO:0031667;GO:0009991" "response to nutrient levels" 0.461788539038179
-148 0.0124161022143213 1 99 "GO:0032501" "multicellular organismal process" 0.394487375768616
-10 0.767869838261804 1 392 "GO:0032502" "developmental process" 0.960239682451201
97 0.65584826633927 2 7 "GO:0032774" "RNA biosynthetic process" 0.918710719883567
188 0.167696934395039 3 18 "GO:0032879" "regulation of localization" 0.681288676095706
154 0.0754645661856958 5 45 "GO:0034470;GO:0034660" "ncRNA metabolic process" 0.506925020682174
-84 0.743693752487435 3 5 "GO:0034471;GO:0000966" "ncRNA 5'-end processing" 0.951096485432989
83 0.0316481952880161 2 254 "GO:0034641" "cellular nitrogen compound metabolic process" 0.461788539038179
220 0.0102683368907237 4 46 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 0.394487375768616
82 0.654677222713759 3 10 "GO:0034654;GO:0018130;GO:0019438;GO:1901362" "nucleobase-containing compound biosynthetic process" 0.918710719883567
30 0.783719218431954 4 28 "GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "cellular nitrogen compound catabolic process" 0.961168470684524
120 0.717630407411733 2 3 "GO:0035148" "tube formation" 0.943607642086066
-258 0.0657676644806073 2 17 "GO:0035239" "tube morphogenesis" 0.461868371011538
-281 0.123366872531804 2 10 "GO:0042221" "response to chemical" 0.619780104228317
-156 0.227078464362563 2 20 "GO:0042592" "homeostatic process" 0.70167245488032
-8 0.812540585704628 2 373 "GO:0043170;GO:0006807" "nitrogen compound metabolic process" 0.968485469704283
-151 0.0141404757914857 3 91 "GO:0043412" "macromolecule modification" 0.394487375768616
183 0.0192103516809036 2 56 "GO:0043603" "cellular amide metabolic process" 0.394487375768616
181 0.0389905552029599 2 44 "GO:0043604;GO:1901566" "organonitrogen compound biosynthetic process" 0.461788539038179
6 0.966896764011965 3 17 "GO:0044057;GO:0051239" "regulation of multicellular organismal process" 0.988983933492715
-24 0.454373886073111 2 409 "GO:0044238;GO:0071704;GO:0044237" "organic substance metabolic process" 0.830778288737227
-11 0.909039260888948 2 37 "GO:0044248" "cellular catabolic process" 0.988760510944402
103 0.171951207266896 2 60 "GO:0044249;GO:1901576;GO:0009058;GO:0044271" "biosynthetic process" 0.681288676095706
-133 0.261254338100823 2 24 "GO:0044255;GO:0006629" "lipid metabolic process" 0.768834194982422
-2 0.969780361968585 2 189 "GO:0044260" "cellular macromolecule metabolic process" 0.988983933492715
-64 0.803270434581897 3 5 "GO:0044262" "cellular carbohydrate metabolic process" 0.965799861034265
-19 0.739510511704182 4 111 "GO:0044267" "cellular protein metabolic process" 0.951096485432989
-221 0.0615823067479473 2 24 "GO:0044281" "small molecule metabolic process" 0.461788539038179
-611 0.0176520271390361 2 5 "GO:0044283" "small molecule biosynthetic process" 0.394487375768616
-169 0.473446957102675 1 6 "GO:0044419" "biological process involved in interspecies interaction between organisms" 0.8555269575715
30 0.687526754902922 3 61 "GO:0044772;GO:0044770" "cell cycle phase transition" 0.924498850985936
61 0.76491945666334 2 8 "GO:0045321" "leukocyte activation" 0.960239682451201
-338 0.309833921472866 7 3 "GO:0045936;GO:0010563" "negative regulation of phosphate metabolic process" 0.778363266139151
-709 0.0138455509963765 3 4 "GO:0046394;GO:0016053" "organic acid biosynthetic process" 0.394487375768616
236 0.31534911783449 2 6 "GO:0046649" "lymphocyte activation" 0.782023374983924
-31 0.809647754153876 2 20 "GO:0046907;GO:0006886" "intracellular transport" 0.968485469704283
-121 0.639319131213115 3 5 "GO:0048285" "organelle fission" 0.918710719883567
88 0.612345251678825 3 11 "GO:0048308" "organelle inheritance" 0.918710719883567
