"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene_id","Length","BLAST_Num_Hits","BLAST_Description","BLAST_e.Value","BLAST_simMean","BLAST_Num_GO","BLAST_GO_IDs","BLAST_GO_Names","BLAST_Enzyme_Codes","BLAST_Enzyme_Names","SwissProt_Num_Hits","SwissProt_Description","SwissProt_e.Value","SwissProt_simMean","SwissProt_Num_GO","SwissProt_GO_IDs","SwissProt_GO_Names","SwissProt_Enzyme_Codes","SwissProt_Enzyme_Names","InterPro_IDs","InterPro_GO_IDs","InterPro_GO_Names"
"11",21.7056330908916,1.19279137626105,0.384398248282226,3.103009396092,0.00191563558243883,0.0356544508185201,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_30698_t",553,1,"XP_027042189.1",4e-282,96.56,NA,"","","","",4,"APLF_BOVINAprataxin and PNK-like factor OS=Bos taurus OX=9913 GN=APLF PE=2 SV=1",4.86e-21,51.74,NA,"","",NA,NA,"Coil (COILS); G3DSA:2.60.200.20 (GENE3D); IPR041388 (PFAM); IPR019406 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR000253 (CDD); IPR008984 (SUPERFAMILY)","F:GO:0005515","F:protein binding"
"12",30.3181743560143,-1.42670794824306,0.462611952626458,-3.08402742329287,0.00204218770181226,0.0371187394569332,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_g16668.t1",409,1,"XP_027055604.1",5.4e-223,98.04,NA,"","","","",5,"OPRK_RATKappa-type opioid receptor OS=Rattus norvegicus OX=10116 GN=Oprk1 PE=2 SV=1",5.2e-24,46.82,71,"F:GO:0004930; F:GO:0004985; F:GO:0004995; F:GO:0005515; C:GO:0005654; C:GO:0005829; C:GO:0005886; C:GO:0005887; P:GO:0006955; P:GO:0007165; P:GO:0007186; P:GO:0007200; P:GO:0007217; P:GO:0007218; P:GO:0007268; P:GO:0007610; P:GO:0007626; P:GO:0007631; F:GO:0008188; P:GO:0009314; P:GO:0010840; C:GO:0016020; C:GO:0016021; F:GO:0016499; F:GO:0017046; P:GO:0019233; P:GO:0022410; C:GO:0030285; C:GO:0030425; P:GO:0031635; P:GO:0032868; P:GO:0033603; F:GO:0033612; P:GO:0033685; C:GO:0036126; P:GO:0038003; F:GO:0038048; P:GO:0040017; P:GO:0042220; F:GO:0042277; P:GO:0042711; P:GO:0042755; F:GO:0042923; C:GO:0043005; C:GO:0043025; C:GO:0043204; P:GO:0043278; P:GO:0043627; C:GO:0043679; P:GO:0044849; C:GO:0045202; P:GO:0045471; P:GO:0046877; P:GO:0048148; P:GO:0050951; P:GO:0051480; P:GO:0051607; P:GO:0051930; C:GO:0061827; P:GO:0070472; P:GO:0071222; P:GO:0071333; C:GO:0097225; C:GO:0099055; C:GO:0099056; P:GO:1900745; P:GO:1901381; P:GO:1902093; P:GO:1903937; P:GO:1904000; P:GO:1990708","F:G protein-coupled receptor activity; F:G protein-coupled opioid receptor activity; F:tachykinin receptor activity; F:protein binding; C:nucleoplasm; C:cytosol; C:plasma membrane; C:integral component of plasma membrane; P:immune response; P:signal transduction; P:G protein-coupled receptor signaling pathway; P:phospholipase C-activating G protein-coupled receptor signaling pathway; P:tachykinin receptor signaling pathway; P:neuropeptide signaling pathway; P:chemical synaptic transmission; P:behavior; P:locomotory behavior; P:feeding behavior; F:neuropeptide receptor activity; P:response to radiation; P:regulation of circadian sleep/wake cycle, wakefulness; C:membrane; C:integral component of membrane; F:orexin receptor activity; F:peptide hormone binding; P:sensory perception of pain; P:circadian sleep/wake cycle process; C:integral component of synaptic vesicle membrane; C:dendrite; P:adenylate cyclase-inhibiting opioid receptor signaling pathway; P:response to insulin; P:positive regulation of dopamine secretion; F:receptor serine/threonine kinase binding; P:negative regulation of luteinizing hormone secretion; C:sperm flagellum; P:G protein-coupled opioid receptor signaling pathway; F:dynorphin receptor activity; P:positive regulation of locomotion; P:response to cocaine; F:peptide binding; P:maternal behavior; P:eating behavior; F:neuropeptide binding; C:neuron projection; C:neuronal cell body; C:perikaryon; P:response to morphine; P:response to estrogen; C:axon terminus; P:estrous cycle; C:synapse; P:response to ethanol; P:regulation of saliva secretion; P:behavioral response to cocaine; P:sensory perception of temperature stimulus; P:regulation of cytosolic calcium ion concentration; P:defense response to virus; P:regulation of sensory perception of pain; C:sperm head; P:regulation of uterine smooth muscle contraction; P:cellular response to lipopolysaccharide; P:cellular response to glucose stimulus; C:sperm midpiece; C:integral component of postsynaptic membrane; C:integral component of presynaptic membrane; P:positive regulation of p38MAPK cascade; P:positive regulation of potassium ion transmembrane transport; P:positive regulation of flagellated sperm motility; P:response to acrylamide; P:positive regulation of eating behavior; P:conditioned place preference",NA,NA,"IPR000276 (PRINTS); IPR017452 (PFAM); G3DSA:1.20.1070.10 (GENE3D); IPR017452 (PROSITE_PROFILES); cd00637 (CDD); SSF81321 (SUPERFAMILY)","F:GO:0004930; P:GO:0007186; C:GO:0016021","F:G protein-coupled receptor activity; P:G protein-coupled receptor signaling pathway; C:integral component of membrane"
"13",62.7078526769164,-1.15865896268642,0.309396032447581,-3.74490569100213,0.000180461551503202,0.00747500054020617,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_g13852.t1",246,1,"XP_027038857.1",1.5e-135,100,NA,"","","","",5,"PSA6_RATProteasome subunit alpha type-6 OS=Rattus norvegicus OX=10116 GN=Psma6 PE=1 SV=1",3.12e-158,90.49,25,"C:GO:0000502; C:GO:0000932; F:GO:0003723; F:GO:0004175; F:GO:0005515; C:GO:0005634; C:GO:0005654; C:GO:0005737; C:GO:0005829; C:GO:0005839; C:GO:0005844; P:GO:0006511; P:GO:0007519; P:GO:0010498; C:GO:0016363; C:GO:0019773; C:GO:0030016; C:GO:0030017; F:GO:0035639; P:GO:0043161; P:GO:0050727; F:GO:0051059; P:GO:0051092; P:GO:0051603; C:GO:0070062","C:proteasome complex; C:P-body; F:RNA binding; F:endopeptidase activity; F:protein binding; C:nucleus; C:nucleoplasm; C:cytoplasm; C:cytosol; C:proteasome core complex; C:polysome; P:ubiquitin-dependent protein catabolic process; P:skeletal muscle tissue development; P:proteasomal protein catabolic process; C:nuclear matrix; C:proteasome core complex, alpha-subunit complex; C:myofibril; C:sarcomere; F:purine ribonucleoside triphosphate binding; P:proteasome-mediated ubiquitin-dependent protein catabolic process; P:regulation of inflammatory response; F:NF-kappaB binding; P:positive regulation of NF-kappaB transcription factor activity; P:proteolysis involved in cellular protein catabolic process; C:extracellular exosome",NA,NA,"IPR000426 (SMART); IPR001353 (PFAM); IPR000426 (PFAM); IPR029055 (G3DSA:3.60.20.GENE3D); IPR000426 (PROSITE_PATTERNS); IPR023332 (PROSITE_PROFILES); IPR034642 (CDD); IPR029055 (SUPERFAMILY)","C:GO:0005839; P:GO:0006511; C:GO:0019773; P:GO:0051603","C:proteasome core complex; P:ubiquitin-dependent protein catabolic process; C:proteasome core complex, alpha-subunit complex; P:proteolysis involved in cellular protein catabolic process"
"14",15.4885847603929,1.62805117332025,0.548889723647174,2.96608062272042,0.00301621409382114,0.0433452535591643,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_g19480.t1",412,1,"XP_027038369.1",1.5e-209,99.27,NA,"","","","",5,"SP9_XENTRTranscription factor Sp9 OS=Xenopus tropicalis OX=8364 GN=sp9 PE=2 SV=1",2.32e-89,55.66,12,"C:GO:0000785; F:GO:0000978; F:GO:0000981; F:GO:0003677; F:GO:0003690; C:GO:0005634; P:GO:0006357; P:GO:0030326; P:GO:0035118; P:GO:0045743; F:GO:0046872; F:GO:1990837","C:chromatin; F:RNA polymerase II cis-regulatory region sequence-specific DNA binding; F:DNA-binding transcription factor activity, RNA polymerase II-specific; F:DNA binding; F:double-stranded DNA binding; C:nucleus; P:regulation of transcription by RNA polymerase II; P:embryonic limb morphogenesis; P:embryonic pectoral fin morphogenesis; P:positive regulation of fibroblast growth factor receptor signaling pathway; F:metal ion binding; F:sequence-specific double-stranded DNA binding",NA,NA,"IPR013087 (SMART); G3DSA:3.30.160.60 (GENE3D); G3DSA:3.30.160.60 (GENE3D); IPR013087 (PFAM); G3DSA:3.30.160.60 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR013087 (PROSITE_PATTERNS); IPR013087 (PROSITE_PATTERNS); IPR013087 (PROSITE_PATTERNS); IPR013087 (PROSITE_PROFILES); IPR013087 (PROSITE_PROFILES); IPR013087 (PROSITE_PROFILES); IPR036236 (SUPERFAMILY); IPR036236 (SUPERFAMILY)","no GO terms","no GO terms"
"15",22.0434483439382,-1.18281839472746,0.305178770786801,-3.87582134785444,0.000106265633188104,0.00561215375274675,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_g29278.t1",320,1,"XP_022785431.1",2.3e-136,76.88,NA,"","","","",NA,"---NA---",NA,NA,NA,"","",NA,NA,"IPR033772 (PFAM)","no GO terms","no GO terms"
"16",107.148149491081,24.0064749475508,4.08069226520083,5.8829417626691,4.0303777221355e-09,3.38245703056362e-06,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_g3034.t1",123,1,"XP_027039874.1",1.2e-53,100,NA,"","","","",5,"RL35_HIPCM60S ribosomal protein L35 OS=Hippocampus comes OX=109280 GN=rpl35 PE=2 SV=3",7.16e-61,88.85,14,"P:GO:0000463; P:GO:0002181; F:GO:0003723; F:GO:0003729; F:GO:0003735; C:GO:0005730; C:GO:0005829; C:GO:0005840; P:GO:0006412; C:GO:0016020; C:GO:0022625; C:GO:0022626; F:GO:0043021; P:GO:0071493","P:maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA); P:cytoplasmic translation; F:RNA binding; F:mRNA binding; F:structural constituent of ribosome; C:nucleolus; C:cytosol; C:ribosome; P:translation; C:membrane; C:cytosolic large ribosomal subunit; C:cytosolic ribosome; F:ribonucleoprotein complex binding; P:cellular response to UV-B",NA,NA,"Coil (COILS); IPR036049 (G3DSA:1.10.287.GENE3D); IPR001854 (TIGRFAM); IPR001854 (PFAM); G3DSA:1.10.20.90 (GENE3D); IPR018254 (PROSITE_PATTERNS); IPR001854 (HAMAP); cd00427 (CDD); IPR036049 (SUPERFAMILY)","F:GO:0003735; C:GO:0005840; P:GO:0006412","F:structural constituent of ribosome; C:ribosome; P:translation"
"17",240.788739788075,-1.15753756561308,0.237873649111287,-4.86618660762856,1.13772100920858e-06,0.000267048403550348,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_g22338.t1",493,1,"XP_027044810.1",2.9e-279,98.99,NA,"","","","",5,"PDIA3_PONABProtein disulfide-isomerase A3 OS=Pongo abelii OX=9601 GN=PDIA3 PE=2 SV=1",5.1e-165,69.98,44,"C:GO:0001669; P:GO:0002502; F:GO:0003723; F:GO:0003756; F:GO:0004197; F:GO:0004629; F:GO:0005515; C:GO:0005576; C:GO:0005615; C:GO:0005634; C:GO:0005737; C:GO:0005739; C:GO:0005758; C:GO:0005783; C:GO:0005788; C:GO:0005790; C:GO:0005886; C:GO:0005925; P:GO:0006457; P:GO:0006508; F:GO:0008233; C:GO:0009986; F:GO:0015035; F:GO:0015036; C:GO:0016324; F:GO:0016853; F:GO:0019153; P:GO:0034975; P:GO:0034976; F:GO:0042288; C:GO:0042470; F:GO:0042802; C:GO:0042824; C:GO:0042825; P:GO:0043065; C:GO:0043209; C:GO:0045335; C:GO:0055038; C:GO:0061779; C:GO:0070062; P:GO:0071305; P:GO:0098761; P:GO:1903334; P:GO:2001238","C:acrosomal vesicle; P:peptide antigen assembly with MHC class I protein complex; F:RNA binding; F:protein disulfide isomerase activity; F:cysteine-type endopeptidase activity; F:phospholipase C activity; F:protein binding; C:extracellular region; C:extracellular space; C:nucleus; C:cytoplasm; C:mitochondrion; C:mitochondrial intermembrane space; C:endoplasmic reticulum; C:endoplasmic reticulum lumen; C:smooth endoplasmic reticulum; C:plasma membrane; C:focal adhesion; P:protein folding; P:proteolysis; F:peptidase activity; C:cell surface; F:protein-disulfide reductase activity; F:disulfide oxidoreductase activity; C:apical plasma membrane; F:isomerase activity; F:protein-disulfide reductase (glutathione) activity; P:protein folding in endoplasmic reticulum; P:response to endoplasmic reticulum stress; F:MHC class I protein binding; C:melanosome; F:identical protein binding; C:MHC class I peptide loading complex; C:TAP complex; P:positive regulation of apoptotic process; C:myelin sheath; C:phagocytic vesicle; C:recycling endosome membrane; C:Tapasin-ERp57 complex; C:extracellular exosome; P:cellular response to vitamin D; P:cellular response to interleukin-7; P:positive regulation of protein folding; P:positive regulation of extrinsic apoptotic signaling pathway",NA,NA,"PR00421 (PRINTS); IPR005788 (TIGRFAM); IPR036249 (G3DSA:3.40.30.GENE3D); IPR005792 (TIGRFAM); IPR036249 (G3DSA:3.40.30.GENE3D); IPR013766 (PFAM); PF13848 (PFAM); IPR036249 (G3DSA:3.40.30.GENE3D); IPR036249 (G3DSA:3.40.30.GENE3D); mobidb-lite (MOBIDB_LITE); IPR017937 (PROSITE_PATTERNS); IPR017937 (PROSITE_PATTERNS); IPR013766 (PROSITE_PROFILES); IPR013766 (PROSITE_PROFILES); cd02995 (CDD); cd02961 (CDD); cd03073 (CDD); IPR036249 (SUPERFAMILY); IPR036249 (SUPERFAMILY); IPR036249 (SUPERFAMILY); IPR036249 (SUPERFAMILY)","F:GO:0003756","F:protein disulfide isomerase activity"
"18",20.585908233074,1.14420687405772,0.328243020060252,3.48585287159401,0.000490570736628546,0.0147211611244565,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_g28432.t1",1064,1,"XP_027050998.1",0,98.12,NA,"","","","",5,"SYDE_DROMERho GTPase-activating protein 100F OS=Drosophila melanogaster OX=7227 GN=RhoGAP100F PE=1 SV=2",1.68e-52,52.59,42,"F:GO:0005085; F:GO:0005096; F:GO:0005515; C:GO:0005829; P:GO:0007130; P:GO:0007165; P:GO:0007266; P:GO:0007416; C:GO:0016020; P:GO:0016081; P:GO:0016477; C:GO:0030054; C:GO:0030424; F:GO:0030695; P:GO:0031532; C:GO:0031594; P:GO:0035556; C:GO:0042995; C:GO:0043197; P:GO:0043547; C:GO:0044300; F:GO:0044877; C:GO:0045202; P:GO:0045467; P:GO:0046578; C:GO:0048786; P:GO:0048789; P:GO:0048790; P:GO:0048846; P:GO:0050790; P:GO:0050806; P:GO:0051056; P:GO:0051493; P:GO:0060711; P:GO:0060716; P:GO:0090630; C:GO:0097060; P:GO:0097479; C:GO:0098793; C:GO:0098831; P:GO:1901165; P:GO:1990709","F:guanyl-nucleotide exchange factor activity; F:GTPase activator activity; F:protein binding; C:cytosol; P:synaptonemal complex assembly; P:signal transduction; P:Rho protein signal transduction; P:synapse assembly; C:membrane; P:synaptic vesicle docking; P:cell migration; C:cell junction; C:axon; F:GTPase regulator activity; P:actin cytoskeleton reorganization; C:neuromuscular junction; P:intracellular signal transduction; C:cell projection; C:dendritic spine; P:positive regulation of GTPase activity; C:cerebellar mossy fiber; F:protein-containing complex binding; C:synapse; P:R7 cell development; P:regulation of Ras protein signal transduction; C:presynaptic active zone; P:cytoskeletal matrix organization at active zone; P:maintenance of presynaptic active zone structure; P:axon extension involved in axon guidance; P:regulation of catalytic activity; P:positive regulation of synaptic transmission; P:regulation of small GTPase mediated signal transduction; P:regulation of cytoskeleton organization; P:labyrinthine layer development; P:labyrinthine layer blood vessel development; P:activation of GTPase activity; C:synaptic membrane; P:synaptic vesicle localization; C:presynapse; C:presynaptic active zone cytoplasmic component; P:positive regulation of trophoblast cell migration; P:presynaptic active zone organization",NA,NA,"Coil (COILS); IPR000008 (SMART); IPR001478 (SMART); IPR000198 (SMART); IPR035892 (G3DSA:2.60.40.GENE3D); IPR000198 (PFAM); IPR008936 (G3DSA:1.10.555.GENE3D); IPR036034 (G3DSA:2.30.42.GENE3D); IPR001478 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR001478 (PROSITE_PROFILES); IPR000198 (PROSITE_PROFILES); cd00992 (CDD); IPR036034 (SUPERFAMILY); IPR008936 (SUPERFAMILY); SSF49562 (SUPERFAMILY)","F:GO:0005515; P:GO:0007165","F:protein binding; P:signal transduction"
"19",84.0217330186687,-1.79066589729244,0.557434472874168,-3.21233433601559,0.00131661056969524,0.0276750231689671,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_g25895.t1",1019,1,"XP_027054728.1",0,88.52,NA,"","","","",5,"ZN363_HUMANRING finger and CHY zinc finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RCHY1 PE=1 SV=1",1.39e-28,49.97,24,"C:GO:0000151; F:GO:0002039; F:GO:0004842; F:GO:0005102; F:GO:0005515; C:GO:0005634; C:GO:0005654; C:GO:0005737; C:GO:0005783; C:GO:0005829; P:GO:0006511; F:GO:0008270; P:GO:0016567; C:GO:0016607; F:GO:0016740; P:GO:0031398; P:GO:0032436; F:GO:0042803; C:GO:0043231; F:GO:0046872; P:GO:0051865; F:GO:0061630; P:GO:0070987; P:GO:1902456","C:ubiquitin ligase complex; F:p53 binding; F:ubiquitin-protein transferase activity; F:signaling receptor binding; F:protein binding; C:nucleus; C:nucleoplasm; C:cytoplasm; C:endoplasmic reticulum; C:cytosol; P:ubiquitin-dependent protein catabolic process; F:zinc ion binding; P:protein ubiquitination; C:nuclear speck; F:transferase activity; P:positive regulation of protein ubiquitination; P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process; F:protein homodimerization activity; C:intracellular membrane-bounded organelle; F:metal ion binding; P:protein autoubiquitination; F:ubiquitin protein ligase activity; P:error-free translesion synthesis; P:regulation of stomatal opening",NA,NA,"Coil (COILS); Coil (COILS); IPR001841 (SMART); IPR008913 (PFAM); IPR013083 (G3DSA:3.30.40.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR008913 (PROSITE_PROFILES); IPR001841 (PROSITE_PROFILES); IPR017921 (PROSITE_PROFILES); cd16448 (CDD); SSF57850 (SUPERFAMILY); IPR037275 (SUPERFAMILY); IPR037274 (SUPERFAMILY)","F:GO:0008270","F:zinc ion binding"
"20",176.144753600641,1.05659505230988,0.358484616127609,2.94739301151424,0.00320465624694844,0.0448509113147005,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_g4052.t1",940,1,"XP_027044048.1",0,97.23,NA,"","","","",5,"ANKR6_MOUSEAnkyrin repeat domain-containing protein 6 OS=Mus musculus OX=10090 GN=Ankrd6 PE=1 SV=2",1.47e-58,54.42,131,"P:GO:0000281; P:GO:0002027; P:GO:0003283; F:GO:0005200; F:GO:0005515; C:GO:0005634; C:GO:0005737; C:GO:0005739; C:GO:0005764; C:GO:0005768; C:GO:0005769; C:GO:0005783; C:GO:0005794; C:GO:0005829; C:GO:0005856; C:GO:0005886; C:GO:0005887; C:GO:0005923; P:GO:0006874; P:GO:0006897; P:GO:0007009; P:GO:0007010; P:GO:0007165; P:GO:0007399; P:GO:0007409; P:GO:0007528; F:GO:0008092; F:GO:0008093; P:GO:0008104; C:GO:0009925; C:GO:0009986; P:GO:0010628; P:GO:0010650; P:GO:0010765; P:GO:0010881; P:GO:0010882; P:GO:0010960; C:GO:0014069; C:GO:0014704; C:GO:0014731; P:GO:0015031; F:GO:0015459; C:GO:0016020; C:GO:0016323; C:GO:0016324; C:GO:0016328; C:GO:0016529; P:GO:0019228; F:GO:0019899; F:GO:0019901; C:GO:0030018; C:GO:0030054; C:GO:0030315; C:GO:0030424; C:GO:0030425; F:GO:0030507; F:GO:0030674; P:GO:0030913; C:GO:0031430; C:GO:0031594; P:GO:0031647; C:GO:0031672; C:GO:0033010; C:GO:0033268; P:GO:0033292; P:GO:0033365; P:GO:0034112; P:GO:0034394; P:GO:0034613; P:GO:0036309; P:GO:0036371; C:GO:0042383; P:GO:0042981; C:GO:0042995; P:GO:0043001; C:GO:0043005; C:GO:0043034; C:GO:0043194; C:GO:0043231; P:GO:0043266; P:GO:0043268; F:GO:0044325; C:GO:0045121; P:GO:0045184; C:GO:0045202; C:GO:0045211; F:GO:0045296; P:GO:0045838; P:GO:0046330; C:GO:0048471; P:GO:0050821; F:GO:0051117; P:GO:0051279; P:GO:0051597; P:GO:0051924; P:GO:0051928; C:GO:0055037; P:GO:0055117; P:GO:0060048; P:GO:0060307; P:GO:0070296; P:GO:0070972; P:GO:0071286; P:GO:0071709; P:GO:0072659; P:GO:0072660; P:GO:0086004; P:GO:0086005; P:GO:0086014; P:GO:0086015; P:GO:0086036; P:GO:0086046; P:GO:0086066; P:GO:0086070; P:GO:0086091; P:GO:0090090; P:GO:0090314; P:GO:0098904; P:GO:0098907; P:GO:0098910; P:GO:0099612; F:GO:0140031; P:GO:1900827; P:GO:1901018; P:GO:1901019; P:GO:1901021; P:GO:1902260; P:GO:2000096; P:GO:2000651; P:GO:2001257; P:GO:2001259","P:mitotic cytokinesis; P:regulation of heart rate; P:atrial septum development; F:structural constituent of cytoskeleton; F:protein binding; C:nucleus; C:cytoplasm; C:mitochondrion; C:lysosome; C:endosome; C:early endosome; C:endoplasmic reticulum; C:Golgi apparatus; C:cytosol; C:cytoskeleton; C:plasma membrane; C:integral component of plasma membrane; C:bicellular tight junction; P:cellular calcium ion homeostasis; P:endocytosis; P:plasma membrane organization; P:cytoskeleton organization; P:signal transduction; P:nervous system development; P:axonogenesis; P:neuromuscular junction development; F:cytoskeletal protein binding; F:cytoskeletal anchor activity; P:protein localization; C:basal plasma membrane; C:cell surface; P:positive regulation of gene expression; P:positive regulation of cell communication by electrical coupling; P:positive regulation of sodium ion transport; P:regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion; P:regulation of cardiac muscle contraction by calcium ion signaling; P:magnesium ion homeostasis; C:postsynaptic density; C:intercalated disc; C:spectrin-associated cytoskeleton; P:protein transport; F:potassium channel regulator activity; C:membrane; C:basolateral plasma membrane; C:apical plasma membrane; C:lateral plasma membrane; C:sarcoplasmic reticulum; P:neuronal action potential; F:enzyme binding; F:protein kinase binding; C:Z disc; C:cell junction; C:T-tubule; C:axon; C:dendrite; F:spectrin binding; F:protein-macromolecule adaptor activity; P:paranodal junction assembly; C:M band; C:neuromuscular junction; P:regulation of protein stability; C:A band; C:paranodal junction; C:node of Ranvier; P:T-tubule organization; P:protein localization to organelle; P:positive regulation of homotypic cell-cell adhesion; P:protein localization to cell surface; P:cellular protein localization; P:protein localization to M-band; P:protein localization to T-tubule; C:sarcolemma; P:regulation of apoptotic process; C:cell projection; P:Golgi to plasma membrane protein transport; C:neuron projection; C:costamere; C:axon initial segment; C:intracellular membrane-bounded organelle; P:regulation of potassium ion transport; P:positive regulation of potassium ion transport; F:transmembrane transporter binding; C:membrane raft; P:establishment of protein localization; C:synapse; C:postsynaptic membrane; F:cadherin binding; P:positive regulation of membrane potential; P:positive regulation of JNK cascade; C:perinuclear region of cytoplasm; P:protein stabilization; F:ATPase binding; P:regulation of release of sequestered calcium ion into cytosol; P:response to methylmercury; P:regulation of calcium ion transport; P:positive regulation of calcium ion transport; C:recycling endosome; P:regulation of cardiac muscle contraction; P:cardiac muscle contraction; P:regulation of ventricular cardiac muscle cell membrane repolarization; P:sarcoplasmic reticulum calcium ion transport; P:protein localization to endoplasmic reticulum; P:cellular response to magnesium ion; P:membrane assembly; P:protein localization to plasma membrane; P:maintenance of protein location in plasma membrane; P:regulation of cardiac muscle cell contraction; P:ventricular cardiac muscle cell action potential; P:atrial cardiac muscle cell action potential; P:SA node cell action potential; P:regulation of cardiac muscle cell membrane potential; P:membrane depolarization during SA node cell action potential; P:atrial cardiac muscle cell to AV node cell communication; P:SA node cell to atrial cardiac muscle cell communication; P:regulation of heart rate by cardiac conduction; P:negative regulation of canonical Wnt signaling pathway; P:positive regulation of protein targeting to membrane; P:regulation of AV node cell action potential; P:regulation of SA node cell action potential; P:regulation of atrial cardiac muscle cell action potential; P:protein localization to axon; F:phosphorylation-dependent protein binding; P:positive regulation of membrane depolarization during cardiac muscle cell action potential; P:positive regulation of potassium ion transmembrane transporter activity; P:regulation of calcium ion transmembrane transporter activity; P:positive regulation of calcium ion transmembrane transporter activity; P:negative regulation of delayed rectifier potassium channel activity; P:positive regulation of Wnt signaling pathway, planar cell polarity pathway; P:positive regulation of sodium ion transmembrane transporter activity; P:regulation of cation channel activity; P:positive regulation of cation channel activity",NA,NA,"Coil (COILS); Coil (COILS); IPR002110 (PRINTS); IPR002110 (SMART); PF13637 (PFAM); IPR036770 (G3DSA:1.25.40.GENE3D); IPR020683 (PFAM); IPR036770 (G3DSA:1.25.40.GENE3D); IPR036770 (G3DSA:1.25.40.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR020683 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR036770 (SUPERFAMILY)","F:GO:0005515","F:protein binding"
"21",207.657276899469,-1.43253999142858,0.431832892796617,-3.31734801893211,0.000908763420107159,0.02221488946779,"31_vs_34","Pocillopora_acuta_HIv1_PredGene_g14621.t1",439,1,"RMX41891.1",3.5e-228,90.83,1,"C:GO:0016021","C:integral component of membrane","","",5,"FRRS1_XENLAPutative ferric-chelate reductase 1 OS=Xenopus laevis OX=8355 GN=frrs1 PE=2 SV=1",1e-47,48.66,NA,"","",NA,NA,"IPR006593 (SMART); G3DSA:1.20.120.1770 (GENE3D); IPR006593 (PFAM); IPR005018 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR005018 (PROSITE_PROFILES); IPR006593 (PROSITE_PROFILES); cd09628 (CDD); cd08760 (CDD)","no GO terms","no GO terms"
